# QV 2015-05-06 from Airbus DS Excel file
#
#  Pléiades 1A PHR1A Band 1 Blue
#
#  Wavelength
#   (microns)	Relative response
#  __________	___________
#   (microns)	Reflectance
#  __________	___________
0.43	0.000014526
0.4325	0.000014471
0.435	0.000026131
0.4375	0.000019131
0.44	0.000013364
0.4425	0.000018049
0.445	0.000022593
0.4475	0.000018090
0.45	0.000012545
0.4525	0.000020384
0.455	0.000027930
0.4575	0.000029568
0.46	0.000042436
0.4625	0.000036957
0.465	0.000026384
0.4675	0.000024958
0.47	0.000044973
0.4725	0.000091165
0.475	0.000115643
0.4775	0.000083169
0.48	0.000078686
0.4825	0.000194414
0.485	0.000343836
0.4875	0.000412910
0.49	0.000498954
0.4925	0.000793414
0.495	0.004647854
0.4975	0.008604670
0.5	0.014456811
0.5025	0.024595401
0.505	0.048579429
0.5075	0.110928481
0.51	0.237946929
0.5125	0.437540561
0.515	0.656188021
0.5175	0.818374526
0.52	0.894382613
0.5225	0.916516553
0.525	0.923037655
0.5275	0.928653020
0.53	0.937404094
0.5325	0.950741471
0.535	0.961630528
0.5375	0.969168562
0.54	0.977241344
0.5425	0.981526409
0.545	0.983434925
0.5475	0.987572403
0.55	0.995775588
0.5525	1.000000000
0.555	0.997317159
0.5575	0.984917867
0.56	0.967924185
0.5625	0.953808441
0.565	0.954188527
0.5675	0.967536012
0.57	0.981807430
0.5725	0.986765732
0.575	0.972412434
0.5775	0.934535254
0.58	0.882949709
0.5825	0.844057619
0.585	0.825548648
0.5875	0.810306798
0.59	0.751671468
0.5925	0.622729340
0.595	0.436827900
0.5975	0.257219105
0.6	0.137565833
0.6025	0.077791559
0.605	0.048452969
0.6075	0.034573060
0.61	0.026960121
0.6125	0.021494263
0.615	0.016228557
0.6175	0.010812939
0.62	0.006120121
0.6225	0.003113126
0.625	0.001558383
0.6275	0.000842386
0.63	0.000475744
0.6325	0.000294953
0.635	0.000193753
0.6375	0.000148755
0.64	0.000107435
0.6425	0.000092156
0.645	0.000059500
0.6475	0.000055815
0.65	0.000076058
0.6525	0.000089396
0.655	0.000099580
0.6575	0.000113753
0.66	0.000138246
0.6625	0.000196802
0.665	0.000230842
0.6675	0.000211089
0.67	0.000151377
0.6725	0.000064401
0.675	0.000031034
0.6775	0.000028562
0.68	0.000031418
0.6825	0.000033424
0.685	0.000021744
0.6875	0.000023821
0.69	0.000020682
0.6925	0.000018838
0.695	0.000023594
0.6975	0.000023573
0.7	0.000020015
0.7025	0.000019691
0.705	0.000016285
0.7075	0.000031099
0.71	0.000046924
0.7125	0.000029321
0.715	0.000026727
0.7175	0.000023508
0.72	0.000039960
0.7225	0.000112500
0.725	0.000192317
0.7275	0.000231484
0.73	0.000225292
0.7325	0.000133686
0.735	0.000055365
0.7375	0.000061434
0.74	0.000041809
0.7425	0.000038565
0.745	0.000038504
0.7475	0.000027162
0.75	0.000023503
0.7525	0.000020005
0.755	0.000021026
0.7575	0.000030548
0.76	0.000042365
0.7625	0.000030842
0.765	0.000034359
0.7675	0.000033738
0.77	0.000036614
0.7725	0.000028497
0.775	0.000034056
0.7775	0.000033329
0.78	0.000042871
0.7825	0.000042431
0.785	0.000047551
0.7875	0.000042188
0.79	0.000023513
0.7925	0.000044413
0.795	0.000050816
0.7975	0.000045074
0.8	0.000043295
0.8025	0.000060324
0.805	0.000067859
0.8075	0.000115456
0.81	0.000179965
0.8125	0.000358418
0.815	0.000971392
0.8175	0.004170836
0.82	0.006740399
0.8225	0.007941683
0.825	0.006939115
0.8275	0.002976053
0.83	0.001144332
0.8325	0.000710436
0.835	0.000552995
0.8375	0.000502047
0.84	0.000498287
0.8425	0.000540899
0.845	0.000629062
0.8475	0.000804374
0.85	0.001082416
0.8525	0.001688006
0.855	0.003066374
0.8575	0.005555593
0.86	0.009238342
0.8625	0.012640384
0.865	0.014577913
0.8675	0.014263230
0.87	0.011869396
0.8725	0.009079990
0.875	0.006865423
0.8775	0.005746677
0.88	0.005256275
0.8825	0.005422310
0.885	0.006100591
0.8875	0.006840374
0.89	0.008407814
0.8925	0.010767854
0.895	0.014062168
0.8975	0.018573263
0.9	0.023380238
0.9025	0.027562396
0.905	0.030136568
0.9075	0.030358150
0.91	0.028962042
0.9125	0.026906444
0.915	0.025021885
0.9175	0.023954915
0.92	0.023526308
0.9225	0.023930553
0.925	0.024847915
0.9275	0.025996765
0.93	0.027063028
0.9325	0.027036138
0.935	0.025721203
0.9375	0.022952338
0.94	0.019056154
0.9425	0.014959616
0.945	0.011105787
0.9475	0.008066212
0.95	0.005814142
#
#  Pléiades 1A PHR1A Band 3 Red
#
#  Wavelength
#   (microns)	Reflectance
#  __________	___________
0.43	0.009745139
0.4325	0.003532977
0.435	0.003539752
0.4375	0.011449471
0.44	0.026686480
0.4425	0.037374441
0.445	0.090503738
0.4475	0.090818849
0.45	0.039957972
0.4525	0.020888795
0.455	0.008074790
0.4575	0.002702000
0.46	0.001124834
0.4625	0.000646423
0.465	0.000503207
0.4675	0.000605511
0.47	0.000998599
0.4725	0.001945914
0.475	0.001456406
0.4775	0.000609383
0.48	0.000323247
0.4825	0.000250478
0.485	0.000253920
0.4875	0.000336226
0.49	0.000538061
0.4925	0.000777791
0.495	0.000489838
0.4975	0.000204677
0.5	0.000087519
0.5025	0.000059475
0.505	0.000021725
0.5075	0.000029054
0.51	0.000029690
0.5125	0.000040803
0.515	0.000045611
0.5175	0.000044760
0.52	0.000032182
0.5225	0.000022239
0.525	0.000014730
0.5275	0.000009506
0.53	0.000007205
0.5325	0.000011313
0.535	0.000031351
0.5375	0.000012318
0.54	0.000012168
0.5425	0.000028020
0.545	0.000018042
0.5475	0.000026123
0.55	0.000013809
0.5525	0.000039250
0.555	0.000051775
0.5575	0.000069542
0.56	0.000079763
0.5625	0.000078573
0.565	0.000100507
0.5675	0.000117028
0.57	0.000148429
0.5725	0.000183872
0.575	0.000211101
0.5775	0.000297467
0.58	0.000416519
0.5825	0.000637544
0.585	0.001001881
0.5875	0.003291045
0.59	0.010017612
0.5925	0.018195891
0.595	0.033073159
0.5975	0.062520289
0.6	0.118446359
0.6025	0.222022755
0.605	0.375933876
0.6075	0.557856764
0.61	0.734714259
0.6125	0.864263056
0.615	0.932616853
0.6175	0.953339738
0.62	0.962653978
0.6225	0.953372760
0.625	0.944354718
0.6275	0.946263997
0.63	0.956874106
0.6325	0.969961874
0.635	0.984623698
0.6375	0.995583041
0.64	0.999939960
0.6425	1.000000000
0.645	0.997010997
0.6475	0.995079703
0.65	0.988967608
0.6525	0.986418901
0.655	0.981413547
0.6575	0.969028249
0.66	0.955109924
0.6625	0.937803328
0.665	0.917649825
0.6675	0.892880230
0.67	0.866851791
0.6725	0.844841043
0.675	0.822593137
0.6775	0.789335855
0.68	0.737786317
0.6825	0.662952178
0.685	0.566591616
0.6875	0.449613241
0.69	0.326218566
0.6925	0.219551099
0.695	0.141744969
0.6975	0.092628961
0.7	0.061985230
0.7025	0.045675002
0.705	0.035592147
0.7075	0.031108743
0.71	0.029536590
0.7125	0.023350745
0.715	0.018975514
0.7175	0.015873335
0.72	0.013235468
0.7225	0.010754506
0.725	0.008402550
0.7275	0.006389001
0.73	0.004663194
0.7325	0.003383677
0.735	0.002418340
0.7375	0.001748962
0.74	0.001295768
0.7425	0.000994569
0.745	0.000744719
0.7475	0.000631633
0.75	0.000514565
0.7525	0.000435722
0.755	0.000355088
0.7575	0.000315834
0.76	0.000308096
0.7625	0.000290749
0.765	0.000286862
0.7675	0.000275244
0.77	0.000304984
0.7725	0.000301219
0.775	0.000334464
0.7775	0.000431314
0.78	0.000495792
0.7825	0.000549177
0.785	0.000584191
0.7875	0.000669170
0.79	0.000697227
0.7925	0.000665481
0.795	0.000586953
0.7975	0.000469143
0.8	0.000408904
0.8025	0.000361346
0.805	0.000240581
0.8075	0.000261055
0.81	0.000247766
0.8125	0.000213443
0.815	0.000209911
0.8175	0.000191758
0.82	0.000164330
0.8225	0.000180056
0.825	0.000218156
0.8275	0.000200436
0.83	0.000203126
0.8325	0.000234958
0.835	0.000273693
0.8375	0.000265363
0.84	0.000294617
0.8425	0.000466950
0.845	0.000488487
0.8475	0.000664686
0.85	0.000780353
0.8525	0.001059460
0.855	0.001401749
0.8575	0.001902335
0.86	0.002493411
0.8625	0.003440195
0.865	0.004221018
0.8675	0.005365435
0.87	0.006285641
0.8725	0.006881961
0.875	0.007118880
0.8775	0.007044630
0.88	0.006592007
0.8825	0.006791831
0.885	0.006692204
0.8875	0.006861797
0.89	0.007053296
0.8925	0.007396045
0.895	0.008125494
0.8975	0.008744949
0.9	0.009664565
0.9025	0.010669649
0.905	0.012020954
0.9075	0.013731400
0.91	0.015992415
0.9125	0.018101728
0.915	0.020670049
0.9175	0.023656650
0.92	0.026980777
0.9225	0.031070517
0.925	0.035338277
0.9275	0.039899633
0.93	0.043908919
0.9325	0.046268700
0.935	0.045522100
0.9375	0.040902805
0.94	0.033339838
0.9425	0.025135441
0.945	0.017920907
0.9475	0.012521289
0.95	0.008617424
#
#  Pléiades 1A PHR1A Band 4 NIR
#
#  Wavelength
#   (microns)	Reflectance
#  __________	___________
0.43	0.002435014
0.4325	0.001743939
0.435	0.002096486
0.4375	0.002065789
0.44	0.001275801
0.4425	0.000741766
0.445	0.000624573
0.4475	0.000639346
0.45	0.000778056
0.4525	0.001192892
0.455	0.002098098
0.4575	0.002417691
0.46	0.001348129
0.4625	0.000637739
0.465	0.000357162
0.4675	0.000291239
0.47	0.000251750
0.4725	0.000256023
0.475	0.000337148
0.4775	0.000508750
0.48	0.000875164
0.4825	0.000994772
0.485	0.000663846
0.4875	0.000386301
0.49	0.000262614
0.4925	0.000237450
0.495	0.000238256
0.4975	0.000281293
0.5	0.000364106
0.5025	0.000561865
0.505	0.000747127
0.5075	0.000747033
0.51	0.000581299
0.5125	0.000426307
0.515	0.000323090
0.5175	0.000306784
0.52	0.000304214
0.5225	0.000322545
0.525	0.000384211
0.5275	0.000466590
0.53	0.000597585
0.5325	0.000713529
0.535	0.000864371
0.5375	0.000908696
0.54	0.000888134
0.5425	0.000786142
0.545	0.000663372
0.5475	0.000590832
0.55	0.000526467
0.5525	0.000554871
0.555	0.000645232
0.5575	0.000835750
0.56	0.001354790
0.5625	0.002412803
0.565	0.002748601
0.5675	0.001444118
0.57	0.000643751
0.5725	0.000362429
0.575	0.000243426
0.5775	0.000173143
0.58	0.000157786
0.5825	0.000165465
0.585	0.000190700
0.5875	0.000236941
0.59	0.000325166
0.5925	0.000678604
0.595	0.001442173
0.5975	0.001342888
0.6	0.000584131
0.6025	0.000244240
0.605	0.000127311
0.6075	0.000102958
0.61	0.000044896
0.6125	0.000065732
0.615	0.000054792
0.6175	0.000057754
0.62	0.000052212
0.6225	0.000050832
0.625	0.000065364
0.6275	0.000072821
0.63	0.000083927
0.6325	0.000074428
0.635	0.000069627
0.6375	0.000139237
0.64	0.000170494
0.6425	0.000225724
0.645	0.000231373
0.6475	0.000156476
0.65	0.000150359
0.6525	0.000113016
0.655	0.000106662
0.6575	0.000107634
0.66	0.000102016
0.6625	0.000087111
0.665	0.000053724
0.6675	0.000035686
0.67	0.000044301
0.6725	0.000037388
0.675	0.000069637
0.6775	0.000077517
0.68	0.000079714
0.6825	0.000134381
0.685	0.000125356
0.6875	0.000206395
0.69	0.000247407
0.6925	0.000274223
0.695	0.000384120
0.6975	0.000460367
0.7	0.000630358
0.7025	0.000824868
0.705	0.000980818
0.7075	0.001237587
0.71	0.001363346
0.7125	0.001588078
0.715	0.001759388
0.7175	0.001925216
0.72	0.002102532
0.7225	0.002323162
0.725	0.002543732
0.7275	0.003752335
0.73	0.004452954
0.7325	0.005398964
0.735	0.006663106
0.7375	0.008415762
0.74	0.010834390
0.7425	0.015156093
0.745	0.021440823
0.7475	0.029483802
0.75	0.041746297
0.7525	0.059118870
0.755	0.084136254
0.7575	0.119962430
0.76	0.168483333
0.7625	0.234443623
0.765	0.314832096
0.7675	0.410208063
0.77	0.513147313
0.7725	0.619601650
0.775	0.719632488
0.7775	0.807981304
0.78	0.878251808
0.7825	0.931302618
0.785	0.966166277
0.7875	0.985896317
0.79	0.995878238
0.7925	1.000000000
0.795	0.997892762
0.7975	0.993054478
0.8	0.985349100
0.8025	0.973521960
0.805	0.960609456
0.8075	0.949441395
0.81	0.937580999
0.8125	0.931325797
0.815	0.928376066
0.8175	0.927529543
0.82	0.928859794
0.8225	0.929907870
0.825	0.930167874
0.8275	0.930940830
0.83	0.931485024
0.8325	0.927801639
0.835	0.922593506
0.8375	0.916150859
0.84	0.907329884
0.8425	0.897477965
0.845	0.884457631
0.8475	0.873591899
0.85	0.860358926
0.8525	0.849404511
0.855	0.836980774
0.8575	0.825938683
0.86	0.813175329
0.8625	0.798259387
0.865	0.785217889
0.8675	0.772000032
0.87	0.757959839
0.8725	0.743254519
0.875	0.727336858
0.8775	0.709791654
0.88	0.690639065
0.8825	0.669408462
0.885	0.646365896
0.8875	0.622096879
0.89	0.596551022
0.8925	0.571636027
0.895	0.547229954
0.8975	0.522482248
0.9	0.499603948
0.9025	0.477110614
0.905	0.456338545
0.9075	0.436591373
0.91	0.416400784
0.9125	0.394955527
0.915	0.368808035
0.9175	0.335124469
0.92	0.294033825
0.9225	0.247296668
0.925	0.197778078
0.9275	0.149839664
0.93	0.107716060
0.9325	0.074399321
0.935	0.049559606
0.9375	0.033053813
0.94	0.021750711
0.9425	0.014651504
0.945	0.010402058
0.9475	0.007673562
0.95	0.006182220
#
#  Pléiades 1A PHR1A Band 5 Pan
#
#  Wavelength
#   (microns)	Reflectance
#  __________	___________
0.43	0.000000000
0.4325	0.000000000
0.435	0.000000000
0.4375	0.000000000
0.44	0.000000000
0.4425	0.000000000
0.445	0.000000000
0.4475	0.000000000
0.45	0.000435797
0.4525	0.000805121
0.455	0.003046692
0.4575	0.006069272
0.46	0.013018120
0.4625	0.024018666
0.465	0.042170927
0.4675	0.071828777
0.47	0.115175905
0.4725	0.173866953
0.475	0.244317011
0.4775	0.320436558
0.48	0.394073890
0.4825	0.455295155
0.485	0.501565135
0.4875	0.532476793
0.49	0.553751623
0.4925	0.568431885
0.495	0.582478093
0.4975	0.596761321
0.5	0.610763526
0.5025	0.623261600
0.505	0.633647494
0.5075	0.642215231
0.51	0.650157914
0.5125	0.657106511
0.515	0.664083111
0.5175	0.670799689
0.52	0.676592187
0.5225	0.680875555
0.525	0.683034741
0.5275	0.683489780
0.53	0.683238759
0.5325	0.683197755
0.535	0.684734887
0.5375	0.689341283
0.54	0.696499899
0.5425	0.707370834
0.545	0.719398868
0.5475	0.732367984
0.55	0.745019072
0.5525	0.755491972
0.555	0.763942699
0.5575	0.771660363
0.56	0.777700882
0.5625	0.782715314
0.565	0.787173697
0.5675	0.791428063
0.57	0.794969367
0.5725	0.797497585
0.575	0.799753779
0.5775	0.800768866
0.58	0.800405835
0.5825	0.800324828
0.585	0.800084807
0.5875	0.801346916
0.59	0.803661115
0.5925	0.807779469
0.595	0.813737981
0.5975	0.821050610
0.6	0.830364411
0.6025	0.839138166
0.605	0.848318955
0.6075	0.856486658
0.61	0.863534264
0.6125	0.869042738
0.615	0.873875153
0.6175	0.876852409
0.62	0.880071686
0.6225	0.882638907
0.625	0.885063115
0.6275	0.889509498
0.63	0.893987883
0.6325	0.899493356
0.635	0.905707891
0.6375	0.912457471
0.64	0.918959030
0.6425	0.924556512
0.645	0.929033897
0.6475	0.933881314
0.65	0.937491624
0.6525	0.941568975
0.655	0.945000270
0.6575	0.948102537
0.66	0.951062791
0.6625	0.953338987
0.665	0.956124227
0.6675	0.958225407
0.67	0.960173575
0.6725	0.961040649
0.675	0.963217837
0.6775	0.965014991
0.68	0.967530208
0.6825	0.972975676
0.685	0.977508066
0.6875	0.982867527
0.69	0.987547929
0.6925	0.992750377
0.695	0.996725718
0.6975	0.999453953
0.7	1.000000000
0.7025	0.994375516
0.705	0.988348998
0.7075	0.981156379
0.71	0.975241871
0.7125	0.970082427
0.715	0.966077083
0.7175	0.963303844
0.72	0.962487774
0.7225	0.962232752
0.725	0.963423854
0.7275	0.965514034
0.73	0.967186178
0.7325	0.967340191
0.735	0.967820233
0.7375	0.965394024
0.74	0.963396852
0.7425	0.958031391
0.745	0.953406993
0.7475	0.948722590
0.75	0.942440050
0.7525	0.935921489
0.755	0.930013981
0.7575	0.924473505
0.76	0.919088042
0.7625	0.914200621
0.765	0.908858162
0.7675	0.904052749
0.77	0.898146241
0.7725	0.892798781
0.775	0.887126293
0.7775	0.882890929
0.78	0.877262445
0.7825	0.873526123
0.785	0.869488776
0.7875	0.866505519
0.79	0.866130487
0.7925	0.858890865
0.795	0.847847915
0.7975	0.833178653
0.8	0.813655974
0.8025	0.786660653
0.805	0.749050418
0.8075	0.698228048
0.81	0.630681239
0.8125	0.550709361
0.815	0.461723708
0.8175	0.369620787
0.82	0.282373284
0.8225	0.207468842
0.825	0.146542603
0.8275	0.101018688
0.83	0.068692708
0.8325	0.047107451
0.835	0.032424889
0.8375	0.024677322
0.84	0.017415798
0.8425	0.012670790
0.845	0.011663903
0.8475	0.008670126
0.85	0.008177933
0.8525	0.000000000
0.855	0.000000000
0.8575	0.000000000
0.86	0.000000000
0.8625	0.000000000
0.865	0.000000000
0.8675	0.000000000
0.87	0.000000000
0.8725	0.000000000
0.875	0.000000000
0.8775	0.000000000
0.88	0.000000000
0.8825	0.000000000
0.885	0.000000000
0.8875	0.000000000
0.89	0.000000000
0.8925	0.000000000
0.895	0.000000000
0.8975	0.000000000
0.9	0.000000000
0.9025	0.000000000
0.905	0.000000000
0.9075	0.000000000
0.91	0.000000000
0.9125	0.000000000
0.915	0.000000000
0.9175	0.000000000
0.92	0.000000000
0.9225	0.000000000
0.925	0.000000000
0.9275	0.000000000
0.93	0.000000000
0.9325	0.000000000
0.935	0.000000000
0.9375	0.000000000
0.94	0.000000000
0.9425	0.000000000
0.945	0.000000000
0.9475	0.000000000
0.95	0.000000000
