# GOES18_ABI RSR
# QV 2025-06-04 from ABI-16-046_FM3_Spectral_Response_Curves.xlsx
# filtered to response > 0.002
# TIR bands
# GOES18_ABI Band CH390
# -------------------
3.740415 0.005298
3.740555 0.005331
3.740695 0.005364
3.740835 0.0054
3.740975 0.005436
3.741115 0.005475
3.741255 0.005516
3.741395 0.005558
3.741535 0.005601
3.741675 0.005646
3.741815 0.005693
3.741955 0.005742
3.742095 0.005794
3.742235 0.005848
3.742375 0.005903
3.742515 0.00596
3.742655 0.006019
3.742795 0.006081
3.742935 0.006144
3.743075 0.006211
3.743215 0.006283
3.743356 0.006358
3.743496 0.006436
3.743636 0.006516
3.743776 0.006597
3.743916 0.006679
3.744056 0.006765
3.744196 0.006852
3.744337 0.00694
3.744477 0.00703
3.744617 0.007122
3.744757 0.007216
3.744898 0.007313
3.745038 0.007415
3.745178 0.007518
3.745318 0.007622
3.745459 0.007728
3.745599 0.007838
3.745739 0.007954
3.74588 0.008075
3.74602 0.008205
3.74616 0.008348
3.746301 0.008503
3.746441 0.008667
3.746581 0.008836
3.746722 0.009006
3.746862 0.009184
3.747002 0.009368
3.747143 0.009576
3.747283 0.009794
3.747424 0.01002
3.747564 0.010251
3.747705 0.010484
3.747845 0.010717
3.747985 0.010956
3.748126 0.011198
3.748266 0.011445
3.748407 0.011695
3.748547 0.011944
3.748688 0.01219
3.748828 0.012431
3.748969 0.012664
3.74911 0.012888
3.74925 0.013104
3.749391 0.013312
3.749531 0.013514
3.749672 0.013712
3.749813 0.013902
3.749953 0.014081
3.750094 0.014243
3.750234 0.014387
3.750375 0.014528
3.750516 0.014663
3.750656 0.014791
3.750797 0.014909
3.750938 0.015013
3.751078 0.015094
3.751219 0.015172
3.75136 0.015247
3.751501 0.015317
3.751641 0.015381
3.751782 0.015436
3.751923 0.01548
3.752064 0.015511
3.752204 0.01553
3.752345 0.015546
3.752486 0.015561
3.752627 0.015575
3.752768 0.015589
3.752909 0.015605
3.753049 0.015624
3.75319 0.015646
3.753331 0.01567
3.753472 0.015696
3.753613 0.015724
3.753754 0.015755
3.753895 0.01579
3.754036 0.015831
3.754177 0.015879
3.754317 0.015934
3.754458 0.015997
3.754599 0.016067
3.75474 0.016142
3.754881 0.016223
3.755022 0.016328
3.755163 0.016494
3.755304 0.016707
3.755445 0.016955
3.755586 0.017227
3.755727 0.017512
3.755869 0.017799
3.75601 0.018078
3.756151 0.018359
3.756292 0.018654
3.756433 0.018957
3.756574 0.019265
3.756715 0.019581
3.756856 0.019902
3.756997 0.020225
3.757139 0.020554
3.75728 0.020896
3.757421 0.021244
3.757562 0.021589
3.757703 0.021928
3.757845 0.022266
3.757986 0.02259
3.758127 0.022899
3.758268 0.023198
3.758409 0.02349
3.758551 0.023776
3.758692 0.024058
3.758833 0.024337
3.758975 0.024616
3.759116 0.024893
3.759257 0.025166
3.759398 0.025436
3.75954 0.025704
3.759681 0.025971
3.759823 0.026236
3.759964 0.0265
3.760105 0.026761
3.760247 0.027021
3.760388 0.02728
3.760529 0.027536
3.760671 0.027793
3.760812 0.028051
3.760954 0.028313
3.761095 0.028579
3.761237 0.028849
3.761378 0.029122
3.76152 0.029397
3.761661 0.029673
3.761803 0.029948
3.761944 0.030223
3.762086 0.030496
3.762227 0.030769
3.762369 0.031042
3.76251 0.031315
3.762652 0.031587
3.762793 0.03186
3.762935 0.032134
3.763077 0.032405
3.763218 0.032675
3.76336 0.032947
3.763502 0.033219
3.763643 0.033491
3.763785 0.033766
3.763927 0.034048
3.764068 0.034337
3.76421 0.034632
3.764352 0.034931
3.764493 0.035235
3.764635 0.035545
3.764777 0.035861
3.764918 0.036183
3.76506 0.036513
3.765202 0.036854
3.765344 0.037204
3.765486 0.037561
3.765627 0.037923
3.765769 0.038287
3.765911 0.038654
3.766053 0.039031
3.766195 0.039417
3.766336 0.039807
3.766478 0.040205
3.76662 0.040614
3.766762 0.04103
3.766904 0.041461
3.767046 0.041911
3.767188 0.042379
3.76733 0.042861
3.767472 0.043357
3.767614 0.043863
3.767756 0.044377
3.767898 0.044897
3.768039 0.045423
3.768181 0.045963
3.768323 0.046515
3.768465 0.047073
3.768608 0.047635
3.76875 0.048204
3.768892 0.048777
3.769034 0.049349
3.769176 0.049923
3.769318 0.050497
3.76946 0.051074
3.769602 0.051662
3.769744 0.052262
3.769886 0.052877
3.770028 0.053519
3.77017 0.054188
3.770313 0.054876
3.770455 0.055581
3.770597 0.056298
3.770739 0.057023
3.770881 0.057751
3.771023 0.05848
3.771166 0.059222
3.771308 0.059976
3.77145 0.060737
3.771592 0.061503
3.771735 0.062275
3.771877 0.063051
3.772019 0.063831
3.772161 0.064618
3.772304 0.065413
3.772446 0.066214
3.772588 0.067023
3.772731 0.067845
3.772873 0.068679
3.773015 0.069538
3.773158 0.070423
3.7733 0.071325
3.773443 0.072241
3.773585 0.073169
3.773727 0.074106
3.77387 0.075051
3.774012 0.076
3.774155 0.076958
3.774297 0.077927
3.774439 0.078904
3.774582 0.079889
3.774724 0.08088
3.774867 0.081876
3.775009 0.082875
3.775152 0.08388
3.775294 0.084893
3.775437 0.085913
3.77558 0.086938
3.775722 0.087969
3.775865 0.089011
3.776007 0.090062
3.77615 0.091127
3.776292 0.092202
3.776435 0.093283
3.776578 0.094369
3.77672 0.095458
3.776863 0.096554
3.777006 0.097658
3.777148 0.09877
3.777291 0.099888
3.777434 0.101009
3.777576 0.102135
3.777719 0.103264
3.777862 0.104395
3.778004 0.105529
3.778147 0.106663
3.77829 0.1078
3.778433 0.108939
3.778575 0.110084
3.778718 0.111234
3.778861 0.112392
3.779004 0.113567
3.779147 0.114752
3.779289 0.115943
3.779432 0.117144
3.779575 0.118354
3.779718 0.119572
3.779861 0.120803
3.780004 0.122054
3.780147 0.123325
3.78029 0.124609
3.780432 0.125905
3.780575 0.127215
3.780718 0.128537
3.780861 0.129873
3.781004 0.131221
3.781147 0.132584
3.78129 0.133963
3.781433 0.135356
3.781576 0.136762
3.781719 0.138178
3.781862 0.139604
3.782005 0.141037
3.782148 0.1425
3.782291 0.143986
3.782434 0.145487
3.782577 0.146993
3.782721 0.148513
3.782864 0.150052
3.783007 0.15162
3.78315 0.153217
3.783293 0.154838
3.783436 0.15648
3.783579 0.158139
3.783722 0.159809
3.783866 0.161488
3.784009 0.16317
3.784152 0.16486
3.784295 0.166562
3.784438 0.168274
3.784582 0.169995
3.784725 0.171724
3.784868 0.173458
3.785011 0.175195
3.785155 0.176946
3.785298 0.178705
3.785441 0.180475
3.785584 0.182252
3.785728 0.184039
3.785871 0.18584
3.786014 0.18766
3.786158 0.189498
3.786301 0.19135
3.786445 0.193215
3.786588 0.195092
3.786731 0.19698
3.786875 0.198878
3.787018 0.200784
3.787162 0.202705
3.787305 0.20464
3.787448 0.206587
3.787592 0.208541
3.787735 0.2105
3.787879 0.212461
3.788022 0.214435
3.788166 0.216416
3.788309 0.218405
3.788453 0.220401
3.788596 0.222415
3.78874 0.224443
3.788883 0.226495
3.789027 0.228587
3.789171 0.230723
3.789314 0.232889
3.789458 0.23508
3.789601 0.237289
3.789745 0.239507
3.789889 0.241727
3.790032 0.243944
3.790176 0.246166
3.79032 0.248399
3.790463 0.250641
3.790607 0.252888
3.790751 0.255143
3.790894 0.257407
3.791038 0.259681
3.791182 0.261968
3.791325 0.264264
3.791469 0.266567
3.791613 0.268873
3.791757 0.271186
3.791901 0.273491
3.792044 0.275779
3.792188 0.278052
3.792332 0.280317
3.792476 0.282573
3.79262 0.284823
3.792763 0.287068
3.792907 0.289308
3.793051 0.291544
3.793195 0.293769
3.793339 0.295987
3.793483 0.2982
3.793627 0.300408
3.793771 0.302615
3.793915 0.30482
3.794059 0.307026
3.794202 0.309231
3.794346 0.311434
3.79449 0.313637
3.794634 0.31584
3.794778 0.318046
3.794922 0.320253
3.795066 0.322464
3.79521 0.324679
3.795354 0.326895
3.795499 0.329113
3.795643 0.331334
3.795787 0.333556
3.795931 0.335782
3.796075 0.338012
3.796219 0.340251
3.796363 0.342492
3.796507 0.344735
3.796651 0.346981
3.796796 0.34923
3.79694 0.351482
3.797084 0.353737
3.797228 0.355996
3.797372 0.358258
3.797516 0.360522
3.797661 0.362789
3.797805 0.365059
3.797949 0.367331
3.798093 0.369606
3.798238 0.371888
3.798382 0.374189
3.798526 0.3765
3.79867 0.378821
3.798815 0.381155
3.798959 0.383506
3.799103 0.385897
3.799248 0.38831
3.799392 0.390737
3.799536 0.393174
3.799681 0.395618
3.799825 0.398064
3.79997 0.400508
3.800114 0.402951
3.800258 0.405396
3.800403 0.407843
3.800547 0.410294
3.800692 0.412747
3.800836 0.415203
3.800981 0.417661
3.801125 0.420125
3.80127 0.422599
3.801414 0.425076
3.801559 0.427549
3.801703 0.430018
3.801848 0.432479
3.801992 0.434927
3.802137 0.437354
3.802281 0.43977
3.802426 0.442176
3.802571 0.444575
3.802715 0.446967
3.80286 0.449354
3.803004 0.451738
3.803149 0.454114
3.803294 0.456478
3.803438 0.458835
3.803583 0.461191
3.803728 0.463549
3.803872 0.465915
3.804017 0.468293
3.804162 0.470685
3.804306 0.473087
3.804451 0.475501
3.804596 0.477919
3.804741 0.480337
3.804885 0.482746
3.80503 0.485146
3.805175 0.48754
3.80532 0.489932
3.805465 0.492321
3.805609 0.494704
3.805754 0.49708
3.805899 0.499449
3.806044 0.501807
3.806189 0.504156
3.806334 0.506496
3.806479 0.508829
3.806624 0.511156
3.806768 0.513478
3.806913 0.515798
3.807058 0.518114
3.807203 0.520419
3.807348 0.522718
3.807493 0.525009
3.807638 0.52729
3.807783 0.529565
3.807928 0.531835
3.808073 0.534096
3.808218 0.536351
3.808363 0.538603
3.808508 0.540852
3.808653 0.543095
3.808798 0.545332
3.808943 0.547561
3.809088 0.549783
3.809234 0.552001
3.809379 0.554213
3.809524 0.556418
3.809669 0.558615
3.809814 0.560803
3.809959 0.56298
3.810104 0.565145
3.81025 0.567298
3.810395 0.56944
3.81054 0.57157
3.810685 0.573689
3.81083 0.575793
3.810976 0.577879
3.811121 0.57995
3.811266 0.582
3.811411 0.584037
3.811557 0.586065
3.811702 0.588083
3.811847 0.590088
3.811993 0.59208
3.812138 0.594058
3.812283 0.596023
3.812429 0.597976
3.812574 0.599919
3.812719 0.601851
3.812865 0.603771
3.81301 0.605665
3.813155 0.607537
3.813301 0.609397
3.813446 0.611247
3.813592 0.613087
3.813737 0.614917
3.813883 0.616739
3.814028 0.61854
3.814173 0.620316
3.814319 0.622082
3.814464 0.623841
3.81461 0.625598
3.814755 0.627348
3.814901 0.629095
3.815047 0.630848
3.815192 0.632606
3.815338 0.634366
3.815483 0.636127
3.815629 0.637887
3.815774 0.639647
3.81592 0.641406
3.816066 0.643164
3.816211 0.644922
3.816357 0.646679
3.816503 0.648435
3.816648 0.650192
3.816794 0.651949
3.81694 0.653707
3.817085 0.655465
3.817231 0.657226
3.817377 0.658989
3.817522 0.660752
3.817668 0.662517
3.817814 0.664283
3.81796 0.666051
3.818105 0.667817
3.818251 0.669579
3.818397 0.671342
3.818543 0.673107
3.818689 0.674873
3.818834 0.676641
3.81898 0.678416
3.819126 0.680199
3.819272 0.681987
3.819418 0.683778
3.819564 0.685574
3.81971 0.687375
3.819856 0.689181
3.820002 0.690992
3.820147 0.692811
3.820293 0.694642
3.820439 0.696482
3.820585 0.698328
3.820731 0.700181
3.820877 0.70204
3.821023 0.703906
3.821169 0.705786
3.821315 0.707678
3.821461 0.709576
3.821607 0.711476
3.821753 0.713384
3.821899 0.715301
3.822046 0.71723
3.822192 0.719176
3.822338 0.721133
3.822484 0.723098
3.82263 0.725068
3.822776 0.727036
3.822922 0.729001
3.823068 0.730957
3.823215 0.732909
3.823361 0.73486
3.823507 0.736808
3.823653 0.738758
3.823799 0.740706
3.823946 0.742648
3.824092 0.744575
3.824238 0.746487
3.824384 0.748381
3.824531 0.750246
3.824677 0.752095
3.824823 0.753922
3.824969 0.755724
3.825116 0.757503
3.825262 0.759269
3.825408 0.761021
3.825555 0.762755
3.825701 0.764466
3.825847 0.766151
3.825994 0.767805
3.82614 0.769425
3.826287 0.771012
3.826433 0.772571
3.826579 0.774111
3.826726 0.775635
3.826872 0.777125
3.827019 0.778584
3.827165 0.780015
3.827312 0.781432
3.827458 0.78284
3.827605 0.784244
3.827751 0.785648
3.827898 0.787045
3.828044 0.788428
3.828191 0.789795
3.828337 0.79115
3.828484 0.7925
3.82863 0.793848
3.828777 0.795203
3.828924 0.796567
3.82907 0.797947
3.829217 0.799336
3.829364 0.800732
3.82951 0.802139
3.829657 0.803557
3.829804 0.804989
3.82995 0.806454
3.830097 0.807975
3.830244 0.809518
3.83039 0.811077
3.830537 0.812653
3.830684 0.814246
3.830831 0.815856
3.830977 0.817484
3.831124 0.819199
3.831271 0.820952
3.831418 0.822733
3.831564 0.824533
3.831711 0.826346
3.831858 0.828164
3.832005 0.82998
3.832152 0.831807
3.832299 0.833648
3.832445 0.835491
3.832592 0.83732
3.832739 0.839137
3.832886 0.840942
3.833033 0.842709
3.83318 0.844425
3.833327 0.84607
3.833474 0.847681
3.833621 0.849263
3.833768 0.850817
3.833915 0.852346
3.834062 0.853851
3.834209 0.855315
3.834356 0.856724
3.834503 0.858097
3.83465 0.859442
3.834797 0.860763
3.834944 0.862066
3.835091 0.863348
3.835238 0.864598
3.835385 0.865841
3.835532 0.867083
3.835679 0.868313
3.835827 0.869555
3.835974 0.870832
3.836121 0.872163
3.836268 0.873539
3.836415 0.874947
3.836562 0.876385
3.83671 0.877852
3.836857 0.879336
3.837004 0.880828
3.837151 0.882332
3.837299 0.88385
3.837446 0.885375
3.837593 0.886899
3.83774 0.88842
3.837888 0.889943
3.838035 0.891468
3.838182 0.892996
3.83833 0.894516
3.838477 0.896042
3.838624 0.897561
3.838772 0.899058
3.838919 0.90052
3.839066 0.901935
3.839214 0.903306
3.839361 0.904643
3.839509 0.905955
3.839656 0.907243
3.839803 0.908489
3.839951 0.909706
3.840098 0.910873
3.840246 0.912008
3.840393 0.91312
3.840541 0.914216
3.840688 0.915305
3.840836 0.916393
3.840983 0.917486
3.841131 0.918557
3.841278 0.919613
3.841426 0.920663
3.841574 0.921707
3.841721 0.922749
3.841869 0.923791
3.842016 0.924834
3.842164 0.925873
3.842312 0.926909
3.842459 0.927945
3.842607 0.928983
3.842754 0.930026
3.842902 0.93108
3.84305 0.932157
3.843198 0.933264
3.843345 0.934387
3.843493 0.935522
3.843641 0.936664
3.843788 0.937807
3.843936 0.93895
3.844084 0.940099
3.844232 0.941251
3.84438 0.942413
3.844527 0.943583
3.844675 0.944757
3.844823 0.945931
3.844971 0.947103
3.845119 0.948273
3.845266 0.949447
3.845414 0.950622
3.845562 0.951795
3.84571 0.95296
3.845858 0.954116
3.846006 0.955257
3.846154 0.95637
3.846302 0.95748
3.84645 0.958587
3.846598 0.959685
3.846746 0.960771
3.846894 0.96184
3.847042 0.962877
3.84719 0.963896
3.847338 0.964897
3.847486 0.965869
3.847634 0.966804
3.847782 0.967707
3.84793 0.968567
3.848078 0.969377
3.848226 0.970176
3.848374 0.970962
3.848522 0.97172
3.84867 0.972437
3.848818 0.9731
3.848967 0.973694
3.849115 0.974205
3.849263 0.974648
3.849411 0.975066
3.849559 0.975467
3.849707 0.975842
3.849856 0.976201
3.850004 0.976525
3.850152 0.976811
3.8503 0.977073
3.850449 0.977321
3.850597 0.977562
3.850745 0.977804
3.850893 0.978057
3.851042 0.978326
3.85119 0.978593
3.851338 0.978858
3.851487 0.979127
3.851635 0.979406
3.851783 0.979701
3.851932 0.980019
3.85208 0.98037
3.852229 0.980772
3.852377 0.981204
3.852525 0.981638
3.852674 0.982083
3.852822 0.982527
3.852971 0.982968
3.853119 0.983402
3.853268 0.983838
3.853416 0.984272
3.853565 0.984698
3.853713 0.985112
3.853862 0.985508
3.85401 0.985879
3.854159 0.98622
3.854307 0.986521
3.854456 0.986827
3.854604 0.987123
3.854753 0.987378
3.854902 0.987565
3.85505 0.98766
3.855199 0.987711
3.855347 0.987748
3.855496 0.987784
3.855645 0.987819
3.855793 0.987847
3.855942 0.987866
3.856091 0.987851
3.856239 0.987748
3.856388 0.987574
3.856537 0.987351
3.856686 0.987103
3.856834 0.98685
3.856983 0.986616
3.857132 0.986389
3.857281 0.986143
3.857429 0.985898
3.857578 0.985673
3.857727 0.985459
3.857876 0.985261
3.858025 0.985103
3.858174 0.984987
3.858322 0.984896
3.858471 0.984805
3.85862 0.984723
3.858769 0.984659
3.858918 0.984622
3.859067 0.984625
3.859216 0.984684
3.859365 0.984794
3.859514 0.984964
3.859663 0.985182
3.859812 0.98543
3.859961 0.985696
3.86011 0.985985
3.860259 0.986339
3.860408 0.986743
3.860557 0.987182
3.860706 0.98764
3.860855 0.988101
3.861004 0.988552
3.861153 0.989101
3.861302 0.989713
3.861451 0.990362
3.8616 0.991029
3.861749 0.991697
3.861899 0.992346
3.862048 0.992963
3.862197 0.993562
3.862346 0.994143
3.862495 0.994696
3.862644 0.995218
3.862794 0.995717
3.862943 0.996194
3.863092 0.996657
3.863241 0.997125
3.863391 0.99759
3.86354 0.998038
3.863689 0.998458
3.863838 0.998836
3.863988 0.999161
3.864137 0.999445
3.864286 0.999648
3.864436 0.999757
3.864585 0.999848
3.864734 0.999918
3.864884 0.999963
3.865033 0.99998
3.865182 0.999987
3.865332 0.999992
3.865481 0.999996
3.865631 0.999999
3.86578 1.0
3.86593 0.999974
3.866079 0.999919
3.866228 0.999836
3.866378 0.999732
3.866527 0.999618
3.866677 0.999508
3.866826 0.999413
3.866976 0.999343
3.867126 0.999308
3.867275 0.999285
3.867425 0.999265
3.867574 0.999242
3.867724 0.99921
3.867873 0.999172
3.868023 0.999121
3.868173 0.999037
3.868322 0.998921
3.868472 0.998785
3.868622 0.998641
3.868771 0.998503
3.868921 0.998382
3.869071 0.998289
3.86922 0.998251
3.86937 0.998228
3.86952 0.998211
3.86967 0.998195
3.869819 0.998175
3.869969 0.998153
3.870119 0.998125
3.870269 0.998093
3.870418 0.998057
3.870568 0.998017
3.870718 0.997973
3.870868 0.997924
3.871018 0.99787
3.871168 0.997796
3.871317 0.997719
3.871467 0.997637
3.871617 0.997549
3.871767 0.997454
3.871917 0.99735
3.872067 0.997232
3.872217 0.99709
3.872367 0.996927
3.872517 0.996746
3.872667 0.996542
3.872817 0.996324
3.872967 0.996104
3.873117 0.99589
3.873267 0.995679
3.873417 0.99547
3.873567 0.995261
3.873717 0.995052
3.873867 0.994843
3.874017 0.994631
3.874167 0.994417
3.874317 0.994203
3.874467 0.993991
3.874617 0.993777
3.874768 0.993566
3.874918 0.993364
3.875068 0.993176
3.875218 0.992996
3.875368 0.992826
3.875518 0.99267
3.875669 0.992532
3.875819 0.992414
3.875969 0.992315
3.876119 0.992242
3.876269 0.992184
3.87642 0.992134
3.87657 0.992087
3.87672 0.992038
3.876871 0.991983
3.877021 0.991915
3.877171 0.991834
3.877322 0.991741
3.877472 0.991638
3.877622 0.991524
3.877773 0.9914
3.877923 0.991251
3.878073 0.99108
3.878224 0.990895
3.878374 0.990697
3.878525 0.990486
3.878675 0.990265
3.878825 0.990027
3.878976 0.989763
3.879126 0.98946
3.879277 0.989112
3.879427 0.988731
3.879578 0.988332
3.879728 0.987928
3.879879 0.987531
3.880029 0.987156
3.88018 0.98679
3.880331 0.986426
3.880481 0.986064
3.880632 0.985705
3.880782 0.985352
3.880933 0.985005
3.881084 0.984667
3.881234 0.984343
3.881385 0.984034
3.881536 0.98373
3.881686 0.983431
3.881837 0.983141
3.881988 0.982862
3.882138 0.982591
3.882289 0.982349
3.88244 0.982142
3.88259 0.981938
3.882741 0.981762
3.882892 0.981635
3.883043 0.981578
3.883194 0.981552
3.883344 0.981533
3.883495 0.981519
3.883646 0.981506
3.883797 0.981492
3.883948 0.981471
3.884099 0.98144
3.884249 0.981397
3.8844 0.981347
3.884551 0.981289
3.884702 0.981225
3.884853 0.981152
3.885004 0.981071
3.885155 0.980976
3.885306 0.980869
3.885457 0.980752
3.885608 0.980627
3.885759 0.980485
3.88591 0.980333
3.886061 0.980194
3.886212 0.980056
3.886363 0.979919
3.886514 0.979787
3.886665 0.979664
3.886816 0.979556
3.886967 0.979466
3.887118 0.979399
3.887269 0.979348
3.88742 0.979303
3.887571 0.979262
3.887723 0.979221
3.887874 0.979179
3.888025 0.979128
3.888176 0.979069
3.888327 0.979008
3.888478 0.978941
3.88863 0.978865
3.888781 0.978779
3.888932 0.978675
3.889083 0.97852
3.889235 0.978351
3.889386 0.978169
3.889537 0.977975
3.889688 0.977771
3.88984 0.977557
3.889991 0.977333
3.890142 0.977072
3.890294 0.976775
3.890445 0.976458
3.890596 0.976123
3.890748 0.975776
3.890899 0.975421
3.891051 0.97506
3.891202 0.974678
3.891353 0.974283
3.891505 0.973884
3.891656 0.973477
3.891808 0.973068
3.891959 0.972661
3.892111 0.972259
3.892262 0.971862
3.892414 0.971475
3.892565 0.971092
3.892717 0.970713
3.892868 0.97034
3.89302 0.969973
3.893171 0.96961
3.893323 0.96925
3.893475 0.968894
3.893626 0.968543
3.893778 0.968195
3.893929 0.96785
3.894081 0.967509
3.894233 0.96717
3.894384 0.966834
3.894536 0.966504
3.894688 0.966184
3.894839 0.965876
3.894991 0.965587
3.895143 0.96531
3.895294 0.96504
3.895446 0.96477
3.895598 0.964491
3.89575 0.964197
3.895902 0.96389
3.896053 0.963553
3.896205 0.963183
3.896357 0.962792
3.896509 0.96239
3.896661 0.961986
3.896812 0.961588
3.896964 0.961205
3.897116 0.960837
3.897268 0.96047
3.89742 0.960107
3.897572 0.959752
3.897724 0.959409
3.897876 0.959084
3.898028 0.95878
3.89818 0.958507
3.898332 0.958264
3.898483 0.958035
3.898635 0.957823
3.898787 0.95763
3.898939 0.95747
3.899092 0.957364
3.899244 0.95728
3.899396 0.957209
3.899548 0.957144
3.8997 0.95708
3.899852 0.957013
3.900004 0.956937
3.900156 0.956856
3.900308 0.956773
3.90046 0.956688
3.900612 0.956598
