# QV 2020-07-22 from Maxar TXT file provided by Michele Kuester
#
#  WorldView 3 Band 1 COASTAL
#
#  Wavelength
#   (microns)	Relative response
#  __________	___________
0.768	7.43745E-07
0.769	8.72183E-07
0.77	9.85444E-07
0.771	1.05719E-06
0.772	1.1965E-06
0.773	1.64711E-06
0.774	1.67761E-06
0.775	1.60918E-06
0.776	1.55253E-06
0.777	1.94914E-06
0.778	1.90262E-06
0.779	1.65007E-06
0.78	1.77001E-06
0.781	2.22655E-06
0.782	3.27398E-06
0.783	4.86611E-06
0.784	7.14559E-06
0.785	9.6686E-06
0.786	1.12617E-05
0.787	1.18765E-05
0.788	8.35064E-06
0.789	1.13998E-05
0.79	1.29034E-05
0.791	1.30852E-05
0.792	1.25958E-05
0.793	1.14553E-05
0.794	1.07129E-05
0.795	1.09448E-05
0.796	1.08316E-05
0.797	1.22287E-05
0.798	2.80178E-05
0.799	2.75554E-05
0.8	4.56066E-05
0.801	4.9518E-05
0.802	5.43613E-05
0.803	5.87442E-05
0.804	5.90159E-05
0.805	5.21924E-05
0.806	6.22172E-05
0.807	5.84588E-05
0.808	5.15448E-05
0.809	4.17182E-05
0.81	4.39409E-05
0.811	4.49152E-05
0.812	3.70915E-05
0.813	4.01098E-05
0.814	3.25632E-05
0.815	3.35632E-05
0.816	4.56755E-05
0.817	3.7149E-05
0.818	3.74173E-05
0.819	3.0641E-05
0.82	2.68778E-05
0.821	1.63694E-05
0.822	2.08647E-05
0.823	2.29585E-05
0.824	3.33705E-05
0.825	1.69722E-05
0.826	1.74807E-05
0.827	1.63678E-05
0.828	1.61866E-05
0.829	1.87164E-05
0.83	2.46102E-05
0.831	2.52164E-05
0.832	1.60524E-05
0.833	1.78367E-05
0.834	1.49452E-05
0.835	2.20247E-05
0.836	2.09542E-05
0.837	1.94805E-05
0.838	2.06766E-05
0.839	1.45914E-05
0.84	1.64741E-05
0.841	1.43664E-05
0.842	1.95059E-05
0.843	1.82843E-05
0.844	7.7918E-06
0.845	4.44403E-06
0.846	7.4076E-06
0.847	8.01176E-06
0.848	2.8162E-05
0.849	2.83041E-05
0.85	3.01263E-05
0.851	3.60428E-05
0.852	2.30452E-05
0.853	2.72263E-05
0.854	2.8487E-05
0.855	2.46694E-05
0.856	2.43318E-05
0.857	1.30214E-05
0.858	1.88681E-05
0.859	2.11166E-05
0.86	2.07305E-05
0.861	1.93898E-05
0.862	1.10457E-05
0.863	9.17133E-06
0.864	1.10237E-05
0.865	9.82667E-06
0.866	1.70071E-05
0.867	1.81004E-05
0.868	1.52695E-05
0.869	9.8076E-06
0.87	9.9978E-06
0.871	1.54726E-05
0.872	7.93862E-06
0.873	6.98562E-06
0.874	8.55727E-06
0.875	1.04127E-05
0.876	1.0394E-05
0.877	1.2712E-05
0.878	8.88165E-06
0.879	8.39404E-06
0.88	8.25085E-06
0.881	1.03156E-05
0.882	1.03105E-05
0.883	8.65241E-06
0.884	1.01511E-05
0.885	8.73762E-06
0.886	8.36172E-06
0.887	9.35417E-06
0.888	9.78229E-06
0.889	8.84979E-06
0.89	9.07664E-06
0.891	5.10887E-06
0.892	9.47419E-06
0.893	3.83429E-06
0.894	5.05149E-06
0.895	4.98164E-06
0.896	6.4413E-06
0.897	7.72487E-06
0.898	5.34967E-06
0.899	6.95516E-06
0.9	3.75051E-06
0.901	4.43219E-06
0.902	6.0084E-06
0.903	7.17654E-06
0.904	2.21271E-06
0.905	4.0326E-06
0.906	3.48235E-06
0.907	2.87543E-06
0.908	5.2115E-06
0.909	1.26477E-06
0.91	2.87861E-06
0.911	1.58965E-06
0.912	9.36007E-07
0.913	1.19628E-06
0.914	2.99878E-06
0.915	3.07748E-06
0.916	2.76083E-06
0.917	2.3127E-06
0.918	2.46667E-06
0.919	2.27083E-06
0.92	1.46754E-06
0.921	3.07456E-06
0.922	2.17224E-06
0.923	8.70872E-07
0.924	9.83272E-07
0.925	1.89421E-06
0.926	1.36291E-06
0.927	1.83217E-06
0.928	1.63752E-06
0.929	1.46086E-06
0.93	7.82859E-07
0.931	1.56103E-06
0.932	1.26216E-06
0.933	7.62305E-07
0.934	1.70398E-06
0.935	1.72448E-06
0.936	1.0659E-06
0.937	1.96049E-06
0.938	1.52347E-06
0.939	1.7816E-06
0.94	2.03103E-06
0.941	1.39963E-06
0.942	4.5602E-07
0.943	1.40839E-06
0.944	1.1884E-06
0.945	1.01418E-06
0.946	6.0836E-07
0.947	6.27365E-07
0.948	9.19753E-07
0.949	1.36281E-06
0.95	1.7828E-06
0.951	1.25889E-06
0.952	1.41802E-06
0.953	8.03968E-07
0.954	3.55225E-07
0.955	8.97315E-07
0.956	1.05844E-06
0.957	8.64985E-07
0.958	8.44356E-07
0.959	5.25652E-07
0.96	1.62553E-06
0.961	8.53921E-07
0.962	4.30349E-07
0.963	6.57766E-07
0.964	9.71271E-07
0.965	7.38713E-07
0.966	7.6121E-07
0.967	4.86725E-07
0.968	2.6456E-07
0.969	4.61334E-07
0.97	6.43768E-07
0.971	7.67044E-07
0.972	8.99228E-07
0.973	5.93772E-07
0.974	4.67543E-07
0.975	6.19723E-07
0.976	4.46254E-07
0.977	2.236E-07
0.978	5.22301E-07
0.979	5.86691E-07
0.98	5.71144E-07
0.981	5.59854E-07
0.982	5.69647E-07
0.983	7.83948E-07
0.984	2.05932E-07
0.985	4.12854E-07
0.986	5.16936E-07
0.987	6.127E-07
0.988	6.54094E-07
0.989	7.52262E-07
0.99	5.7099E-07
0.991	6.01387E-07
0.992	5.02096E-07
0.993	6.82697E-07
0.994	4.05094E-07
0.995	5.25784E-07
0.996	6.55657E-07
0.997	7.24333E-07
0.998	7.04832E-07
0.999	4.32832E-07
1	3.4333E-07
1.001	2.18444E-07
1.002	2.53996E-07
1.003	1.63457E-07
1.004	3.83349E-07
1.005	4.54209E-07
1.006	3.86179E-07
1.007	3.11243E-07
1.008	4.60516E-07
1.009	3.93535E-07
1.01	3.34427E-07
1.011	3.03611E-07
1.012	2.11365E-07
1.013	3.2698E-07
1.014	3.33947E-07
1.015	3.4182E-07
1.016	4.03348E-07
1.017	2.98698E-07
1.018	4.07424E-07
1.019	4.82998E-07
1.02	3.10966E-07
1.021	3.13336E-07
1.022	3.25069E-07
1.023	2.9629E-07
1.024	3.5354E-07
1.025	3.56847E-07
1.026	3.60887E-07
1.027	2.62897E-07
1.028	3.3562E-07
1.029	3.33534E-07
1.03	2.46352E-07
1.031	2.43847E-07
1.032	3.00102E-07
1.033	2.52168E-07
1.034	1.39116E-07
1.035	1.56112E-07
1.036	2.95182E-07
1.037	2.08353E-07
1.038	1.60033E-07
1.039	1.54734E-07
1.04	8.29197E-08
1.041	1.02681E-07
1.042	1.85782E-07
1.043	1.31235E-07
1.044	1.65888E-07
1.045	1.68303E-07
1.046	1.82471E-07
1.047	1.5315E-07
1.048	1.25384E-07
1.049	1.14126E-07
1.05	7.71785E-08
1.051	1.14379E-07
1.052	1.04093E-07
1.053	1.25211E-07
1.054	1.25887E-07
1.055	1.17665E-07
1.056	1.29913E-07
1.057	1.62535E-07
1.058	1.27762E-07
1.059	1.22602E-07
1.06	7.10054E-08
1.061	1.06539E-07
1.062	8.60006E-08
1.063	1.04787E-07
1.064	1.1016E-07
1.065	1.11355E-07
1.066	1.35187E-07
1.067	1.26088E-07
1.068	1.21215E-07
1.069	1.39638E-07
1.07	1.35363E-07
1.071	1.22578E-07
1.072	1.69069E-07
1.073	1.96068E-07
1.074	1.37159E-07
1.075	1.65847E-07
1.076	2.18189E-07
1.077	2.13957E-07
1.078	2.33582E-07
1.079	2.52358E-07
1.08	3.27474E-07
1.081	3.29596E-07
1.082	4.33396E-07
1.083	4.56854E-07
1.084	2.31659E-07
1.085	2.50851E-07
1.086	1.28121E-07
1.087	1.23557E-07
1.088	3.87496E-07
1.089	4.12304E-07
1.09	3.58072E-07
1.091	3.89288E-07
1.092	5.89545E-07
1.093	6.53715E-07
1.094	7.02113E-07
1.095	7.29957E-07
1.096	7.28721E-07
1.097	7.95516E-07
1.098	4.8002E-07
1.099	4.80479E-07
1.1	4.80992E-07
#
#  WorldView 3 Band 2 BLUE
#
#  Wavelength
#   (microns)	Relative response
#  __________	___________
0.35	2.54708E-08
0.351	2.55919E-08
0.352	2.20927E-08
0.353	1.97265E-08
0.354	1.58518E-08
0.355	1.40813E-08
0.356	1.32089E-08
0.357	1.09253E-08
0.358	9.29674E-09
0.359	1.204E-08
0.36	9.78913E-09
0.361	8.1283E-09
0.362	1.02877E-08
0.363	1.08207E-08
0.364	9.31563E-09
0.365	7.71573E-09
0.366	1.15872E-08
0.367	8.29235E-09
0.368	8.58817E-09
0.369	8.48553E-09
0.37	1.34893E-08
0.371	9.47973E-09
0.372	1.30451E-08
0.373	1.53554E-08
0.374	1.72936E-08
0.375	2.44547E-08
0.376	3.9925E-08
0.377	6.85023E-08
0.378	8.66924E-08
0.379	6.9006E-08
0.38	3.93497E-08
0.381	3.43618E-08
0.382	5.0467E-08
0.383	4.61806E-08
0.384	4.32637E-08
0.385	7.68289E-08
0.386	5.81387E-08
0.387	5.72452E-08
0.388	8.17874E-08
0.389	9.86684E-08
0.39	9.3606E-08
0.391	9.08394E-08
0.392	1.19087E-07
0.393	1.44623E-07
0.394	1.31093E-07
0.395	1.92421E-07
0.396	2.65532E-07
0.397	3.81478E-07
0.398	5.54265E-07
0.399	7.80786E-07
0.4	9.34758E-07
0.401	9.47131E-07
0.402	9.55493E-07
0.403	1.24706E-06
0.404	1.64321E-06
0.405	2.0655E-06
0.406	2.34815E-06
0.407	2.49987E-06
0.408	2.62506E-06
0.409	2.87298E-06
0.41	3.48656E-06
0.411	4.11859E-06
0.412	4.53942E-06
0.413	4.77002E-06
0.414	5.56452E-06
0.415	7.13564E-06
0.416	9.01424E-06
0.417	1.08835E-05
0.418	1.21944E-05
0.419	1.3666E-05
0.42	1.61302E-05
0.421	2.03087E-05
0.422	2.59892E-05
0.423	3.1512E-05
0.424	3.71967E-05
0.425	4.64694E-05
0.426	6.42659E-05
0.427	9.15601E-05
0.428	0.000123865
0.429	0.000155735
0.43	0.000186853
0.431	0.00022431
0.432	0.000287222
0.433	0.000391055
0.434	0.000544594
0.435	0.000757302
0.436	0.001056661
0.437	0.001534062
0.438	0.002333143
0.439	0.003519181
0.44	0.005096391
0.441	0.007270302
0.442	0.010598661
0.443	0.01780167
0.444	0.033971675
0.445	0.051236404
0.446	0.076692766
0.447	0.103638184
0.448	0.169169076
0.449	0.239927747
0.45	0.363868547
0.451	0.495123308
0.452	0.578093195
0.453	0.655732377
0.454	0.702358735
0.455	0.746603642
0.456	0.765356506
0.457	0.781176904
0.458	0.789783509
0.459	0.797984779
0.46	0.802867662
0.461	0.807099465
0.462	0.813323384
0.463	0.820483879
0.464	0.823509804
0.465	0.825084537
0.466	0.822387226
0.467	0.820021653
0.468	0.827427966
0.469	0.835516582
0.47	0.839875111
0.471	0.843682036
0.472	0.849676726
0.473	0.856370161
0.474	0.866828899
0.475	0.876741846
0.476	0.876576259
0.477	0.876546571
0.478	0.882416207
0.479	0.887860806
0.48	0.894561563
0.481	0.901930482
0.482	0.899177468
0.483	0.895970312
0.484	0.897325636
0.485	0.898468805
0.486	0.90496126
0.487	0.912201226
0.488	0.925238883
0.489	0.938060812
0.49	0.950023684
0.491	0.962291154
0.492	0.963251448
0.493	0.963045068
0.494	0.963055385
0.495	0.964915453
0.496	0.973520172
0.497	0.980349778
0.498	0.985713893
0.499	0.992127784
0.5	0.996347319
0.501	1
0.502	0.999729459
0.503	0.999175935
0.504	0.976137592
0.505	0.952372152
0.506	0.902077567
0.507	0.850258662
0.508	0.759146309
0.509	0.66642138
0.51	0.533869633
0.511	0.401846722
0.512	0.296566837
0.513	0.192916649
0.514	0.14074111
0.515	0.088809694
0.516	0.064182234
0.517	0.041059471
0.518	0.028457592
0.519	0.019180022
0.52	0.009925922
0.521	0.006863601
0.522	0.004816527
0.523	0.003325016
0.524	0.002309007
0.525	0.001574052
0.526	0.001141802
0.527	0.00084483
0.528	0.00063575
0.529	0.000489914
0.53	0.00038877
0.531	0.00031934
0.532	0.000270992
0.533	0.00023363
0.534	0.000198553
0.535	0.000161605
0.536	0.00012687
0.537	9.58059E-05
0.538	7.21695E-05
0.539	5.59816E-05
0.54	4.41554E-05
0.541	3.6718E-05
0.542	3.15836E-05
0.543	2.82307E-05
0.544	2.50342E-05
0.545	2.21627E-05
0.546	1.97013E-05
0.547	1.72329E-05
0.548	1.496E-05
0.549	1.34011E-05
0.55	1.21886E-05
0.551	1.12749E-05
0.552	1.02969E-05
0.553	9.5342E-06
0.554	8.89228E-06
0.555	7.92619E-06
0.556	6.68266E-06
0.557	5.6792E-06
0.558	5.31052E-06
0.559	4.55427E-06
0.56	3.96745E-06
0.561	3.89757E-06
0.562	3.69156E-06
0.563	3.3236E-06
0.564	3.2313E-06
0.565	3.36361E-06
0.566	3.2107E-06
0.567	3.03577E-06
0.568	3.09573E-06
0.569	2.96246E-06
0.57	2.81307E-06
0.571	2.17058E-06
0.572	2.04043E-06
0.573	2.29772E-06
0.574	1.93187E-06
0.575	1.77518E-06
0.576	1.88704E-06
0.577	1.63017E-06
0.578	1.4858E-06
0.579	1.67268E-06
0.58	1.86923E-06
0.581	1.82968E-06
0.582	1.74325E-06
0.583	1.65847E-06
0.584	1.82117E-06
0.585	1.51229E-06
0.586	1.36584E-06
0.587	1.70646E-06
0.588	1.851E-06
0.589	1.88371E-06
0.59	1.81474E-06
0.591	2.13307E-06
0.592	2.27228E-06
0.593	1.95278E-06
0.594	1.91595E-06
0.595	1.8862E-06
0.596	1.63308E-06
0.597	1.68632E-06
0.598	1.79988E-06
0.599	2.40844E-06
0.6	2.21233E-06
0.601	2.27438E-06
0.602	2.57007E-06
0.603	2.02143E-06
0.604	2.13558E-06
0.605	3.64374E-06
0.606	6.32694E-06
0.607	1.01159E-05
0.608	1.26823E-05
0.609	1.03638E-05
0.61	4.89311E-06
0.611	1.50854E-06
0.612	4.95967E-07
0.613	4.48321E-07
0.614	4.55917E-07
0.615	1.67306E-07
0.616	1.78567E-07
0.617	2.3829E-07
0.618	1.60775E-07
0.619	1.52796E-07
0.62	2.42826E-07
0.621	3.85798E-07
0.622	2.43807E-07
0.623	2.84617E-07
0.624	3.5055E-07
0.625	2.83796E-07
0.626	2.36969E-07
0.627	2.44922E-07
0.628	4.19886E-07
0.629	2.60424E-07
0.63	1.97849E-07
0.631	2.67212E-07
0.632	3.05276E-07
0.633	2.6212E-07
0.634	2.2335E-07
0.635	2.74598E-07
0.636	1.95615E-07
0.637	2.63395E-07
0.638	2.62455E-07
0.639	2.83123E-07
0.64	3.01938E-07
0.641	2.05769E-07
0.642	2.44411E-07
0.643	3.56998E-07
0.644	2.71528E-07
0.645	1.50594E-07
0.646	2.53328E-07
0.647	3.6393E-07
0.648	2.25322E-07
0.649	2.04065E-07
0.65	3.62578E-07
0.651	3.0121E-07
0.652	2.28976E-07
0.653	2.60276E-07
0.654	1.99486E-07
0.655	1.92419E-07
0.656	1.87364E-07
0.657	3.67243E-07
0.658	2.11132E-07
0.659	2.50732E-07
0.66	5.78071E-07
0.661	1.7088E-06
0.662	1.98555E-06
0.663	1.18614E-06
0.664	6.61108E-07
0.665	7.07379E-07
0.666	1.23942E-06
0.667	1.64255E-06
0.668	1.07508E-06
0.669	5.65929E-07
0.67	3.46345E-07
0.671	3.30937E-07
0.672	3.90949E-07
0.673	3.10095E-07
0.674	2.40761E-07
0.675	2.32161E-07
0.676	3.99669E-07
0.677	3.81696E-07
0.678	1.5686E-07
0.679	2.79815E-07
0.68	3.06599E-07
0.681	2.46328E-07
0.682	2.85245E-07
0.683	3.28681E-07
0.684	3.93547E-07
0.685	3.97865E-07
0.686	4.04426E-07
0.687	3.7297E-07
0.688	2.61461E-07
0.689	3.89941E-07
0.69	7.20624E-07
0.691	1.10735E-06
0.692	1.3892E-06
0.693	1.08648E-06
0.694	6.1336E-07
0.695	4.13128E-07
0.696	1.7213E-07
0.697	9.51785E-08
0.698	1.89965E-07
0.699	1.78462E-07
0.7	1.49441E-07
0.701	1.47306E-07
0.702	2.34118E-07
0.703	2.8891E-07
0.704	1.17094E-07
0.705	2.37697E-07
0.706	4.45351E-07
0.707	4.95911E-07
0.708	4.84928E-07
0.709	5.4044E-07
0.71	5.65713E-07
0.711	5.85585E-07
0.712	6.68437E-07
0.713	8.55267E-07
0.714	1.05999E-06
0.715	1.12267E-06
0.716	9.30762E-07
0.717	6.17667E-07
0.718	4.35937E-07
0.719	3.18721E-07
0.72	2.07148E-07
0.721	2.15306E-07
0.722	2.49593E-07
0.723	1.50002E-07
0.724	4.66728E-08
0.725	8.74349E-08
0.726	1.18911E-07
0.727	7.94307E-08
0.728	6.47137E-08
0.729	1.07471E-07
0.73	7.71343E-08
0.731	9.65589E-08
0.732	1.45727E-07
0.733	1.0824E-07
0.734	8.91427E-08
0.735	1.52213E-07
0.736	1.1242E-07
0.737	2.0762E-08
0.738	3.09571E-08
0.739	5.35634E-08
0.74	6.98703E-08
0.741	1.30529E-07
0.742	1.09553E-07
0.743	5.41375E-08
0.744	4.15308E-08
0.745	6.4246E-08
0.746	4.98915E-08
0.747	8.35778E-08
0.748	8.58885E-08
0.749	9.26636E-08
0.75	1.27328E-07
0.751	1.89213E-07
0.752	1.3554E-07
0.753	1.53993E-07
0.754	2.48963E-07
0.755	2.9344E-07
0.756	1.49786E-07
0.757	2.6097E-07
0.758	2.97501E-07
0.759	1.2985E-07
0.76	1.51203E-07
0.761	1.16878E-07
0.762	7.2388E-08
0.763	7.26689E-08
0.764	1.19571E-07
0.765	1.9752E-07
0.766	1.32428E-07
0.767	7.47981E-08
0.768	1.94744E-07
0.769	1.46383E-07
0.77	1.18375E-07
0.771	1.765E-07
0.772	1.38854E-07
0.773	3.7216E-08
0.774	2.48774E-08
0.775	8.29276E-08
0.776	1.46818E-07
0.777	1.99725E-07
0.778	1.41365E-07
0.779	3.05806E-07
